Year,Month,State,Data Status,Thousand Dollars,Megawatthours,Count
2018,11,DC,Final,"26,044","188,164","277,376"
2018,11,DE,Final,"44,195","339,653","434,653"
2018,11,FL,Final,"1,084,847","9,234,019","9,532,854"
2018,11,GA,Final,"447,859","4,107,912","4,377,131"
2018,11,HI,Final,"76,628","226,541","436,631"
2018,11,IA,Final,"124,603","1,067,615","1,389,975"
2018,11,ID,Final,"71,417","749,292","750,497"
2018,11,IL,Final,"461,296","3,426,916","5,297,102"
2018,11,IN,Final,"323,419","2,556,323","2,874,372"
2018,11,KS,Final,"128,863","976,511","1,269,408"
2018,11,KY,Final,"218,650","2,005,113","1,988,580"
2018,11,LA,Final,"193,877","2,071,377","2,089,114"
2018,11,MA,Final,"320,224","1,506,813","2,787,564"
2018,11,MD,Final,"275,922","2,105,537","2,339,731"
2018,11,ME,Final,"64,054","382,906","692,709"
2018,11,MI,Final,"396,442","2,644,379","4,379,063"
2018,11,MN,Final,"228,871","1,784,040","2,428,362"
2018,11,MO,Final,"283,538","2,744,275","2,799,370"
2018,11,MS,Final,"142,651","1,245,013","1,292,934"
2018,11,MT,Final,"46,474","428,304","512,083"
2018,11,NC,Final,"485,255","4,360,717","4,576,032"
2018,11,ND,Final,"46,904","477,569","383,408"
2018,11,NE,Final,"80,109","763,785","853,708"
2018,11,NH,Final,"71,056","353,245","622,692"
2018,11,NJ,Final,"286,948","1,914,299","3,579,880"
2018,11,NM,Final,"59,406","484,208","893,632"
2018,11,NV,Final,"91,293","754,141","1,199,698"
2018,11,NY,Final,"675,507","3,717,902","7,210,578"
2018,11,OH,Final,"517,451","4,115,421","4,973,739"
2018,11,OK,Final,"154,872","1,550,130","1,771,012"
2018,11,OR,Final,"179,534","1,637,339","1,753,992"
2018,11,PA,Final,"566,058","4,054,681","5,401,157"
2018,11,RI,Final,"50,398","231,757","447,934"
2018,11,SC,Final,"270,036","2,178,240","2,307,864"
2018,11,SD,Final,"45,247","402,504","401,843"
2018,11,TN,Final,"323,051","2,902,211","2,889,042"
2018,11,TX,Final,"1,122,624","9,676,256","11,137,493"
2018,11,UT,Final,"70,155","705,343","1,100,158"
2018,11,VA,Final,"406,146","3,500,191","3,444,237"
2018,11,VT,Final,"31,647","173,249","315,684"
2018,11,WA,Final,"290,911","3,054,857","3,091,054"
2018,11,WI,Final,"254,867","1,838,379","2,712,238"
2018,11,WV,Final,"102,088","917,070","858,829"
2018,11,WY,Final,"27,267","248,272","273,450"
2018,10,AK,Final,"34,016","152,200","288,556"
2018,10,AL,Final,"292,594","2,372,492","2,235,087"
2018,10,AR,Final,"133,333","1,422,667","1,393,370"
2018,10,AZ,Final,"295,110","2,240,682","2,818,839"
2018,10,CA,Final,"1,137,603","7,265,396","13,734,651"
2018,10,CO,Final,"172,786","1,404,372","2,338,379"
2018,10,CT,Final,"184,659","844,376","1,504,599"
2018,10,DC,Final,"26,227","192,834","276,499"
2018,10,DE,Final,"47,685","345,642","434,324"
2018,10,FL,Final,"1,329,406","11,447,728","9,395,350"
2018,10,GA,Final,"485,357","4,390,890","4,374,171"
2018,10,HI,Final,"78,968","243,415","436,654"
2018,10,IA,Final,"116,998","949,285","1,388,641"
2018,10,ID,Final,"58,079","565,790","749,012"
2018,10,IL,Final,"422,044","3,128,195","5,295,509"
2018,10,IN,Final,"298,336","2,351,327","2,870,897"
2018,10,KS,Final,"120,807","891,183","1,265,699"
2018,10,KY,Final,"203,067","1,855,455","1,986,220"
2018,10,LA,Final,"247,659","2,646,353","2,090,900"
2018,10,MA,Final,"302,842","1,425,190","2,780,447"
2018,10,MD,Final,"256,403","1,808,397","2,337,029"
2018,10,ME,Final,"61,114","357,208","721,586"
2018,10,MI,Final,"361,118","2,360,236","4,373,967"
2018,10,MN,Final,"210,969","1,568,675","2,429,030"
2018,10,MO,Final,"267,689","2,431,322","2,797,073"
2018,10,MS,Final,"170,755","1,538,150","1,294,019"
2018,10,MT,Final,"39,863","354,526","511,664"
2018,10,NC,Final,"500,136","4,257,168","4,570,595"
2018,10,ND,Final,"38,428","358,297","383,197"
2018,10,NE,Final,"72,140","649,719","852,895"
2018,10,NH,Final,"65,284","322,168","624,299"
2018,10,NJ,Final,"293,591","1,969,255","3,575,540"
2018,10,NM,Final,"60,603","469,892","892,126"
2018,10,NV,Final,"100,697","829,250","1,197,339"
2018,10,NY,Final,"756,151","3,920,784","7,202,477"
2018,10,OH,Final,"479,571","3,772,125","4,968,487"
2018,10,OK,Final,"179,759","1,620,055","1,769,747"
2018,10,OR,Final,"145,018","1,287,901","1,752,028"
2018,10,PA,Final,"536,879","3,797,300","5,397,150"
2018,10,RI,Final,"47,458","221,057","441,887"
2018,10,SC,Final,"294,809","2,362,764","2,301,540"
2018,10,SD,Final,"41,551","338,147","401,658"
2018,10,TN,Final,"343,277","3,191,273","2,889,163"
2018,10,TX,Final,"1,389,982","12,088,302","11,247,799"
2018,10,UT,Final,"69,296","679,673","1,097,407"
2018,10,VA,Final,"375,124","3,169,097","3,440,256"
2018,10,VT,Final,"27,977","151,496","316,162"
2018,10,WA,Final,"246,489","2,534,706","3,098,005"
2018,10,WI,Final,"223,613","1,544,068","2,704,828"
2018,10,WV,Final,"88,044","780,740","858,040"
2018,10,WY,Final,"19,775","179,763","273,206"
2018,9,AK,Final,"31,549","139,657","287,822"
2018,9,AL,Final,"389,677","3,147,040","2,233,191"
2018,9,AR,Final,"178,802","1,775,471","1,391,218"
2018,9,AZ,Final,"492,673","3,838,689","2,809,462"
2018,9,CA,Final,"1,350,830","6,996,981","13,374,598"
2018,9,CO,Final,"207,813","1,658,108","2,333,572"
2018,9,CT,Final,"231,088","1,048,273","1,502,562"
2018,9,DC,Final,"30,220","240,595","275,959"
2018,9,DE,Final,"56,229","457,556","433,851"
2018,9,FL,Final,"1,448,000","12,619,251","9,465,719"
2018,9,GA,Final,"708,981","5,822,943","4,368,410"
2018,9,HI,Final,"78,790","244,067","436,100"
2018,9,IA,Final,"137,161","1,069,247","1,385,311"
2018,9,ID,Final,"53,714","523,444","746,758"
2018,9,IL,Final,"488,101","3,925,315","5,284,187"
2018,9,IN,Final,"357,275","2,828,741","2,866,467"
2018,9,KS,Final,"158,654","1,212,156","1,268,110"
2018,9,KY,Final,"242,800","2,233,464","1,981,655"
2018,9,LA,Final,"306,606","3,212,566","2,088,124"
2018,9,MA,Final,"404,450","1,828,111","2,783,457"
2018,9,MD,Final,"298,630","2,248,973","2,334,820"
2018,9,ME,Final,"67,129","397,809","693,715"
2018,9,MI,Final,"426,817","2,788,139","4,361,876"
2018,9,MN,Final,"238,539","1,663,018","2,421,829"
2018,9,MO,Final,"341,758","3,031,149","2,795,307"
2018,9,MS,Final,"204,580","1,908,177","1,292,219"
2018,9,MT,Final,"38,464","332,939","510,280"
2018,9,NC,Final,"609,689","5,350,937","4,562,100"
2018,9,ND,Final,"35,432","293,088","382,641"
2018,9,NE,Final,"91,742","752,403","850,006"
2018,9,NH,Final,"77,121","387,598","622,527"
2018,9,NJ,Final,"423,297","2,735,607","3,575,031"
2018,9,NM,Final,"75,236","579,582","889,880"
2018,9,NV,Final,"162,389","1,387,385","1,197,065"
2018,9,NY,Final,"992,085","5,146,433","7,198,372"
2018,9,OH,Final,"527,735","4,536,709","4,960,110"
2018,9,OK,Final,"221,493","2,024,425","1,768,093"
2018,9,OR,Final,"135,527","1,196,693","1,742,747"
2018,9,PA,Final,"668,618","4,854,043","5,390,319"
2018,9,RI,Final,"62,463","279,810","448,438"
2018,9,SC,Final,"359,253","2,885,783","2,295,586"
2018,9,SD,Final,"43,024","335,925","400,848"
2018,9,TN,Final,"430,329","4,046,767","2,885,941"
2018,9,TX,Final,"1,747,955","15,340,244","11,143,744"
2018,9,UT,Final,"88,215","843,939","1,094,835"
2018,9,VA,Final,"453,958","3,780,443","3,437,276"
2018,9,VT,Final,"29,727","165,159","315,932"
2018,9,WA,Final,"217,384","2,150,264","3,069,952"
2018,9,WI,Final,"242,308","1,673,364","2,703,771"
2018,9,WV,Final,"91,020","808,661","857,127"
2018,9,WY,Final,"19,821","162,872","272,548"
2018,8,AK,Final,"31,046","137,924","288,257"
2018,8,AL,Final,"410,987","3,336,538","2,234,413"
2018,8,AR,Final,"195,095","1,949,348","1,391,939"
2018,8,AZ,Final,"587,001","4,575,150","2,801,862"
2018,8,CA,Final,"2,426,799","12,226,964","13,854,710"
2018,8,CO,Final,"247,846","1,994,352","2,330,942"
2018,8,CT,Final,"298,136","1,401,470","1,504,240"
2018,8,DC,Final,"33,372","265,653","275,431"
2018,8,DE,Final,"63,100","516,914","433,746"
2018,8,FL,Final,"1,476,826","13,032,743","9,438,317"
2018,8,GA,Final,"765,324","6,073,790","4,366,111"
2018,8,HI,Final,"82,529","254,770","436,104"
2018,8,IA,Final,"200,302","1,412,342","1,388,287"
2018,8,ID,Final,"74,475","710,514","745,635"
2018,8,IL,Final,"651,416","5,203,481","5,294,573"
2018,8,IN,Final,"418,565","3,341,134","2,860,957"
2018,8,KS,Final,"210,166","1,506,333","1,268,798"
2018,8,KY,Final,"281,008","2,650,014","1,982,806"
2018,8,LA,Final,"339,687","3,423,172","2,090,389"
2018,8,MA,Final,"463,469","2,228,128","2,777,334"
2018,8,MD,Final,"357,991","2,744,212","2,334,644"
2018,8,ME,Final,"76,393","451,744","721,482"
2018,8,MI,Final,"554,699","3,602,338","4,370,356"
2018,8,MN,Final,"291,113","2,112,490","2,427,132"
2018,8,MO,Final,"469,770","3,636,889","2,797,683"
2018,8,MS,Final,"218,214","2,012,726","1,294,053"
2018,8,MT,Final,"46,802","414,725","510,575"
2018,8,NC,Final,"678,504","6,008,615","4,563,047"
2018,8,ND,Final,"42,426","359,669","383,309"
2018,8,NE,Final,"110,217","919,748","852,989"
2018,8,NH,Final,"87,875","454,846","625,903"
2018,8,NJ,Final,"581,532","3,814,166","3,575,948"
2018,8,NM,Final,"99,793","740,275","891,332"
2018,8,NV,Final,"215,476","1,889,708","1,197,502"
2018,8,NY,Final,"1,073,425","5,642,510","7,195,098"
2018,8,OH,Final,"676,307","5,243,754","4,962,744"
2018,8,OK,Final,"275,485","2,533,425","1,768,019"
2018,8,OR,Final,"167,248","1,503,870","1,750,277"
2018,8,PA,Final,"723,713","5,189,041","5,395,388"
2018,8,RI,Final,"70,765","378,365","444,229"
2018,8,SC,Final,"334,839","3,232,807","2,299,265"
2018,8,SD,Final,"52,105","412,912","401,438"
2018,8,TN,Final,"463,689","4,275,487","2,900,395"
2018,8,TX,Final,"2,038,687","18,089,039","11,227,623"
2018,8,UT,Final,"121,218","1,117,710","1,093,639"
2018,8,VA,Final,"550,424","4,485,672","3,437,024"
2018,8,VT,Final,"34,681","193,066","316,555"
2018,8,WA,Final,"248,821","2,505,839","3,097,854"
2018,8,WI,Final,"302,733","2,163,828","2,703,673"
2018,8,WV,Final,"105,411","924,303","857,418"
2018,8,WY,Final,"23,764","202,245","272,777"
2018,7,AK,Final,"32,440","139,603","287,756"
2018,7,AL,Final,"419,294","3,439,698","2,228,355"
2018,7,AR,Final,"204,659","2,046,823","1,388,997"
2018,7,AZ,Final,"604,314","4,700,111","2,798,266"
2018,7,CA,Final,"1,889,778","9,647,799","13,631,103"
2018,7,CO,Final,"258,213","2,042,863","2,326,436"
2018,7,CT,Final,"305,302","1,462,358","1,503,574"
2018,7,DC,Final,"31,562","262,975","274,517"
2018,7,DE,Final,"61,866","518,520","432,722"
2018,7,FL,Final,"1,499,389","13,123,423","9,409,576"
2018,7,GA,Final,"778,611","6,297,009","4,351,549"
2018,7,HI,Final,"80,338","240,195","435,901"
2018,7,IA,Final,"200,178","1,420,616","1,385,784"
2018,7,ID,Final,"82,163","788,950","743,654"
2018,7,IL,Final,"624,319","5,218,654","5,282,121"
2018,7,IN,Final,"423,537","3,443,825","2,862,122"
2018,7,KS,Final,"231,595","1,668,611","1,273,440"
2018,7,KY,Final,"285,694","2,727,578","1,980,757"
2018,7,LA,Final,"346,176","3,480,634","2,086,974"
2018,7,MA,Final,"426,712","2,074,197","2,836,762"
2018,7,MD,Final,"372,785","2,773,058","2,332,121"
2018,7,ME,Final,"66,337","386,304","690,777"
2018,7,MI,Final,"629,308","3,959,374","4,366,068"
2018,7,MN,Final,"297,170","2,125,347","2,422,289"
2018,7,MO,Final,"515,452","3,868,560","2,796,532"
2018,7,MS,Final,"221,530","2,049,747","1,290,530"
2018,7,MT,Final,"44,653","388,586","509,547"
2018,7,NC,Final,"691,134","6,152,893","4,549,824"
2018,7,ND,Final,"41,719","356,063","382,871"
2018,7,NE,Final,"123,940","1,048,553","850,205"
2018,7,NH,Final,"88,298","466,679","623,618"
2018,7,NJ,Final,"568,407","3,678,795","3,573,858"
2018,7,NM,Final,"103,855","781,015","887,930"
2018,7,NV,Final,"224,040","1,978,764","1,091,588"
2018,7,NY,Final,"1,049,561","5,419,405","7,189,130"
2018,7,OH,Final,"706,507","5,473,554","4,960,225"
2018,7,OK,Final,"290,249","2,794,387","1,764,363"
2018,7,OR,Final,"173,769","1,523,265","1,747,046"
2018,7,PA,Final,"725,786","5,179,101","5,386,487"
2018,7,RI,Final,"65,813","360,966","448,137"
2018,7,SC,Final,"433,027","3,333,859","2,291,094"
2018,7,SD,Final,"50,870","410,539","400,536"
2018,7,TN,Final,"478,231","4,470,898","2,895,246"
2018,7,TX,Final,"1,975,186","17,815,670","11,159,849"
2018,7,UT,Final,"135,194","1,251,807","1,090,942"
2018,7,VA,Final,"555,028","4,526,825","3,430,885"
2018,7,VT,Final,"34,043","190,321","315,656"
2018,7,WA,Final,"252,855","2,573,966","3,082,741"
2018,7,WI,Final,"317,580","2,279,578","2,703,504"
2018,7,WV,Final,"110,940","980,491","857,077"
2018,7,WY,Final,"26,764","223,514","272,524"
2018,6,AK,Final,"30,091","134,878","289,445"
2018,6,AL,Final,"382,275","3,101,898","2,229,405"
2018,6,AR,Final,"173,125","1,729,316","1,388,382"
2018,6,AZ,Final,"505,958","3,862,695","2,796,488"
2018,6,CA,Final,"1,355,120","6,840,488","13,636,492"
2018,6,CO,Final,"218,553","1,783,312","2,324,243"
2018,6,CT,Final,"210,375","973,525","1,503,147"
2018,6,DC,Final,"26,755","221,775","273,730"
2018,6,DE,Final,"49,042","374,313","432,126"
2018,6,FL,Final,"1,326,577","11,592,337","9,423,386"
2018,6,GA,Final,"701,658","5,685,031","4,352,844"
2018,6,HI,Final,"71,698","218,916","436,063"
2018,6,IA,Final,"178,180","1,325,594","1,384,937"
2018,6,ID,Final,"61,585","585,404","742,112"
2018,6,IL,Final,"564,951","4,431,455","5,276,923"
2018,6,IN,Final,"365,126","2,977,648","2,859,948"
2018,6,KS,Final,"213,546","1,560,473","1,267,562"
2018,6,KY,Final,"252,081","2,361,063","1,978,854"
2018,6,LA,Final,"302,855","3,143,184","2,086,401"
2018,6,MA,Final,"318,060","1,519,744","2,772,113"
2018,6,MD,Final,"303,680","2,196,101","2,330,877"
2018,6,ME,Final,"59,231","344,427","718,571"
2018,6,MI,Final,"477,330","2,987,495","4,369,530"
2018,6,MN,Final,"268,878","1,937,022","2,421,297"
2018,6,MO,Final,"468,923","3,494,648","2,793,047"
2018,6,MS,Final,"206,001","1,808,665","1,290,974"
2018,6,MT,Final,"36,951","319,075","508,965"
2018,6,NC,Final,"617,352","5,585,821","4,549,249"
2018,6,ND,Final,"38,224","320,619","382,466"
2018,6,NE,Final,"103,441","921,303","848,522"
2018,6,NH,Final,"65,665","334,056","623,100"
2018,6,NJ,Final,"411,622","2,656,032","3,564,260"
2018,6,NM,Final,"87,554","658,887","889,367"
2018,6,NV,Final,"176,994","1,519,228","1,195,567"
2018,6,NY,Final,"778,430","4,036,629","7,190,674"
2018,6,OH,Final,"588,177","4,580,013","4,958,506"
2018,6,OK,Final,"264,585","2,452,389","1,764,767"
2018,6,OR,Final,"141,169","1,261,354","1,773,581"
2018,6,PA,Final,"580,295","4,072,893","5,387,721"
2018,6,RI,Final,"43,340","232,535","423,960"
2018,6,SC,Final,"393,651","3,045,082","2,289,931"
2018,6,SD,Final,"45,854","370,843","400,278"
2018,6,TN,Final,"415,096","3,840,479","2,887,748"
2018,6,TX,Final,"1,828,094","16,326,572","11,172,393"
2018,6,UT,Final,"96,620","922,194","1,089,548"
2018,6,VA,Final,"491,897","3,989,333","3,429,127"
2018,6,VT,Final,"27,180","146,646","316,655"
2018,6,WA,Final,"228,396","2,300,380","3,077,952"
2018,6,WI,Final,"253,145","1,823,825","2,703,114"
2018,6,WV,Final,"93,842","819,668","857,053"
2018,6,WY,Final,"22,726","185,880","272,316"
2018,5,AK,Final,"32,550","148,066","288,849"
2018,5,AL,Final,"297,803","2,399,398","2,227,104"
2018,5,AR,Final,"120,244","1,212,950","1,386,596"
2018,5,AZ,Final,"381,973","2,886,031","2,795,722"
2018,5,CA,Final,"1,248,387","6,622,833","13,862,081"
2018,5,CO,Final,"170,762","1,429,901","2,322,333"
2018,5,CT,Final,"180,053","835,891","1,504,169"
2018,5,DC,Final,"22,972","167,339","273,488"
2018,5,DE,Final,"42,657","312,873","431,608"
2018,5,FL,Final,"1,081,134","9,430,399","9,408,171"
2018,5,GA,Final,"497,203","4,251,182","4,347,019"
2018,5,HI,Final,"67,325","210,249","436,585"
2018,5,IA,Final,"125,503","978,128","1,383,972"
2018,5,ID,Final,"57,164","544,580","740,924"
2018,5,IL,Final,"464,195","3,466,372","5,288,732"
2018,5,IN,Final,"305,541","2,440,926","2,858,167"
2018,5,KS,Final,"158,966","1,157,830","1,268,692"
2018,5,KY,Final,"217,568","2,021,293","1,976,690"
2018,5,LA,Final,"215,966","2,204,633","2,083,299"
2018,5,MA,Final,"288,334","1,336,582","2,811,120"
2018,5,MD,Final,"248,595","1,865,433","2,329,127"
2018,5,ME,Final,"55,904","325,250","719,091"
2018,5,MI,Final,"400,934","2,534,347","4,368,124"
2018,5,MN,Final,"221,658","1,635,901","2,418,258"
2018,5,MO,Final,"336,774","2,665,372","2,791,934"
2018,5,MS,Final,"148,982","1,247,473","1,289,746"
2018,5,MT,Final,"39,666","353,795","508,529"
2018,5,NC,Final,"491,804","4,375,275","4,540,016"
2018,5,ND,Final,"35,755","320,805","382,272"
2018,5,NE,Final,"78,162","690,233","849,578"
2018,5,NH,Final,"60,169","303,866","622,567"
2018,5,NJ,Final,"314,150","1,985,527","3,566,503"
2018,5,NM,Final,"60,343","501,051","888,761"
2018,5,NV,Final,"125,952","1,046,990","1,188,417"
2018,5,NY,Final,"642,604","3,472,369","7,185,083"
2018,5,OH,Final,"492,052","3,783,857","4,961,090"
2018,5,OK,Final,"189,931","1,870,132","1,763,506"
2018,5,OR,Final,"146,278","1,300,572","1,771,899"
2018,5,PA,Final,"521,061","3,633,254","5,391,468"
2018,5,RI,Final,"42,271","211,117","448,202"
2018,5,SC,Final,"293,613","2,282,600","2,286,044"
2018,5,SD,Final,"40,400","334,521","399,562"
2018,5,TN,Final,"308,239","2,830,378","2,881,909"
2018,5,TX,Final,"1,288,211","11,342,962","11,146,949"
2018,5,UT,Final,"67,262","634,574","1,089,050"
2018,5,VA,Final,"384,141","3,143,794","3,425,429"
2018,5,VT,Final,"26,374","143,523","315,310"
2018,5,WA,Final,"232,187","2,356,880","3,071,350"
2018,5,WI,Final,"244,096","1,649,138","2,697,079"
2018,5,WV,Final,"89,603","768,701","857,985"
2018,5,WY,Final,"21,570","181,085","272,048"
2018,4,AK,Final,"33,367","155,644","286,518"
2018,4,AL,Final,"242,663","1,910,165","2,225,620"
2018,4,AR,Final,"113,741","1,134,680","1,385,043"
2018,4,AZ,Final,"294,150","2,258,986","2,796,757"
2018,4,CA,Final,"887,135","5,534,662","13,369,121"
2018,4,CO,Final,"156,401","1,297,995","2,319,112"
2018,4,CT,Final,"196,431","916,163","1,503,021"
2018,4,DC,Final,"24,095","175,586","273,286"
2018,4,DE,Final,"48,481","379,590","431,089"
2018,4,FL,Final,"983,517","8,568,412","9,398,974"
2018,4,GA,Final,"394,907","3,501,465","4,341,636"
2018,4,HI,Final,"68,321","218,878","436,463"
2018,4,IA,Final,"126,056","1,068,663","1,383,610"
2018,4,ID,Final,"60,262","598,199","739,559"
2018,4,IL,Final,"403,741","3,043,617","5,288,264"
2018,4,IN,Final,"289,201","2,305,813","2,858,342"
2018,4,KS,Final,"114,595","830,531","1,262,450"
2018,4,KY,Final,"193,119","1,796,117","1,974,936"
2018,4,LA,Final,"181,424","1,795,458","2,081,219"
2018,4,MA,Final,"312,879","1,405,887","2,749,626"
2018,4,MD,Final,"249,853","1,869,978","2,328,851"
2018,4,ME,Final,"64,679","381,767","716,620"
2018,4,MI,Final,"384,853","2,476,292","4,344,253"
2018,4,MN,Final,"210,085","1,661,809","2,414,122"
2018,4,MO,Final,"254,843","2,403,777","2,787,749"
2018,4,MS,Final,"133,867","1,111,951","1,288,086"
2018,4,MT,Final,"45,881","424,182","507,837"
2018,4,NC,Final,"432,677","3,698,323","4,534,341"
2018,4,ND,Final,"41,053","413,030","381,957"
2018,4,NE,Final,"76,545","732,989","847,796"
2018,4,NH,Final,"67,010","337,648","620,419"
2018,4,NJ,Final,"279,947","1,803,245","3,584,420"
2018,4,NM,Final,"51,659","413,578","888,982"
2018,4,NV,Final,"97,731","793,023","1,185,781"
2018,4,NY,Final,"643,970","3,580,684","7,180,251"
2018,4,OH,Final,"480,795","3,739,007","4,964,378"
2018,4,OK,Final,"154,271","1,385,821","1,761,232"
2018,4,OR,Final,"163,384","1,496,522","1,741,430"
2018,4,PA,Final,"579,928","4,163,698","5,390,112"
2018,4,RI,Final,"44,505","217,440","446,894"
2018,4,SC,Final,"244,068","1,840,598","2,281,255"
2018,4,SD,Final,"44,738","399,128","398,911"
2018,4,TN,Final,"312,627","2,883,942","2,878,144"
2018,4,TX,Final,"1,012,371","8,892,012","11,122,835"
2018,4,UT,Final,"61,806","597,019","1,086,347"
2018,4,VA,Final,"369,365","3,132,203","3,424,379"
2018,4,VT,Final,"28,600","159,314","313,985"
2018,4,WA,Final,"283,441","2,865,847","3,061,123"
2018,4,WI,Final,"232,008","1,629,112","2,698,014"
2018,4,WV,Final,"94,741","834,841","861,075"
2018,4,WY,Final,"24,527","218,599","271,952"
2018,3,AK,Final,"40,103","188,118","286,103"
2018,3,AL,Final,"266,448","2,120,648","2,223,343"
2018,3,AR,Final,"138,913","1,324,186","1,384,722"
2018,3,AZ,Final,"244,144","1,981,481","2,805,839"
2018,3,CA,Final,"1,403,239","7,610,104","13,815,446"
2018,3,CO,Final,"171,180","1,456,726","2,316,891"
2018,3,CT,Final,"215,905","1,026,125","1,502,603"
2018,3,DC,Final,"25,136","206,283","272,986"
2018,3,DE,Final,"51,979","422,437","430,522"
2018,3,FL,Final,"965,608","8,309,218","9,452,326"
2018,3,GA,Final,"445,226","3,902,725","4,333,117"
2018,3,HI,Final,"69,702","217,465","436,229"
2018,3,IA,Final,"142,218","1,225,540","1,384,442"
2018,3,ID,Final,"74,782","752,308","738,975"
2018,3,IL,Final,"439,730","3,400,536","5,293,320"
2018,3,IN,Final,"326,845","2,642,492","2,856,259"
2018,3,KS,Final,"127,198","937,406","1,260,903"
2018,3,KY,Final,"222,949","2,086,985","1,973,895"
2018,3,LA,Final,"190,361","1,886,877","2,081,807"
2018,3,MA,Final,"347,763","1,548,926","2,757,989"
2018,3,MD,Final,"316,786","2,443,169","2,328,243"
2018,3,ME,Final,"70,781","418,597","718,718"
2018,3,MI,Final,"416,787","2,700,629","4,357,511"
2018,3,MN,Final,"238,129","1,907,370","2,415,033"
2018,3,MO,Final,"287,285","2,679,342","2,786,754"
2018,3,MS,Final,"141,156","1,185,293","1,286,623"
2018,3,MT,Final,"55,089","517,213","508,023"
2018,3,NC,Final,"491,821","4,466,909","4,529,401"
2018,3,ND,Final,"46,558","486,800","382,087"
2018,3,NE,Final,"87,301","859,595","846,780"
2018,3,NH,Final,"75,115","376,105","621,202"
2018,3,NJ,Final,"326,589","2,127,889","3,530,624"
2018,3,NM,Final,"58,260","461,444","887,890"
2018,3,NV,Final,"94,451","749,394","1,183,258"
2018,3,NY,Final,"690,327","3,940,105","7,177,115"
2018,3,OH,Final,"542,263","4,257,235","4,965,189"
2018,3,OK,Final,"163,636","1,497,027","1,758,827"
2018,3,OR,Final,"194,190","1,797,434","1,741,231"
2018,3,PA,Final,"648,644","4,703,799","5,385,812"
2018,3,RI,Final,"47,007","232,551","426,979"
2018,3,SC,Final,"267,654","2,058,275","2,277,670"
2018,3,SD,Final,"50,470","465,758","398,888"
2018,3,TN,Final,"328,184","2,934,350","2,873,661"
2018,3,TX,Final,"1,064,838","9,378,999","11,139,488"
2018,3,UT,Final,"67,994","659,366","1,085,111"
2018,3,VA,Final,"442,783","3,794,910","3,422,530"
2018,3,VT,Final,"30,389","172,353","313,845"
2018,3,WA,Final,"351,024","3,570,291","3,075,452"
2018,3,WI,Final,"247,609","1,775,285","2,687,820"
2018,3,WV,Final,"123,500","1,092,950","861,568"
2018,3,WY,Final,"28,743","261,737","271,958"
2018,2,AK,Final,"40,668","193,971","285,653"
2018,2,AL,Final,"286,864","2,350,600","2,220,416"
2018,2,AR,Final,"170,723","1,737,679","1,381,578"
2018,2,AZ,Final,"229,648","1,892,927","2,805,056"
2018,2,CA,Final,"1,143,650","5,986,970","13,131,047"
2018,2,CO,Final,"171,160","1,452,241","2,314,314"
2018,2,CT,Final,"208,047","964,188","1,501,142"
2018,2,DC,Final,"26,515","198,222","272,136"
2018,2,DE,Final,"53,042","423,884","429,960"
2018,2,FL,Final,"1,035,677","8,706,920","9,371,215"
2018,2,GA,Final,"464,191","4,247,753","4,325,497"
2018,2,HI,Final,"61,259","194,326","435,878"
2018,2,IA,Final,"145,103","1,294,209","1,381,924"
2018,2,ID,Final,"77,993","776,469","737,406"
2018,2,IL,Final,"451,545","3,618,819","5,282,702"
2018,2,IN,Final,"342,541","2,905,294","2,856,048"
2018,2,KS,Final,"128,849","986,074","1,259,788"
2018,2,KY,Final,"238,749","2,267,474","1,974,050"
2018,2,LA,Final,"230,743","2,506,438","2,073,909"
2018,2,MA,Final,"360,535","1,625,090","2,776,955"
2018,2,MD,Final,"306,909","2,288,111","2,327,386"
2018,2,ME,Final,"74,953","447,107","690,282"
2018,2,MI,Final,"408,615","2,639,823","4,355,874"
2018,2,MN,Final,"245,582","1,995,133","2,409,068"
2018,2,MO,Final,"318,322","3,169,219","2,782,752"
2018,2,MS,Final,"177,690","1,594,486","1,284,202"
2018,2,MT,Final,"54,313","517,294","507,197"
2018,2,NC,Final,"526,887","4,684,006","4,522,175"
2018,2,ND,Final,"52,323","576,387","381,737"
2018,2,NE,Final,"91,585","962,662","846,645"
2018,2,NH,Final,"73,840","372,070","620,787"
2018,2,NJ,Final,"316,589","2,004,093","3,555,481"
2018,2,NM,Final,"61,696","506,018","887,090"
2018,2,NV,Final,"92,578","741,467","1,181,754"
2018,2,NY,Final,"746,846","4,105,430","7,171,867"
2018,2,OH,Final,"548,261","4,379,087","4,961,846"
2018,2,OK,Final,"183,070","1,844,953","1,757,728"
2018,2,OR,Final,"191,957","1,780,792","1,737,789"
2018,2,PA,Final,"664,856","4,819,390","5,381,389"
2018,2,RI,Final,"50,707","234,080","446,187"
2018,2,SC,Final,"293,129","2,248,947","2,272,709"
2018,2,SD,Final,"54,278","505,761","398,048"
2018,2,TN,Final,"422,336","4,068,833","2,864,624"
2018,2,TX,Final,"1,264,727","11,633,360","11,071,113"
2018,2,UT,Final,"69,123","670,441","1,083,319"
2018,2,VA,Final,"436,327","3,823,352","3,419,165"
2018,2,VT,Final,"32,970","182,325","313,147"
2018,2,WA,Final,"340,071","3,515,677","3,053,229"
2018,2,WI,Final,"254,720","1,843,424","2,690,004"
2018,2,WV,Final,"112,507","1,000,045","861,145"
