Year,Month,State,Data Status,Thousand Dollars,Megawatthours,Count,Cents/kWh
1993,5,MO,Final,"110,771","1,401,298",.,7.90
1993,5,MS,Final,"61,690","808,199",.,7.63
1993,5,MT,Final,"12,915","229,416",.,5.63
1993,5,NC,Final,"187,729","2,258,462",.,8.31
1993,5,ND,Final,"13,911","197,964",.,7.03
1993,5,NE,Final,"28,160","456,125",.,6.17
1993,5,NH,Final,"29,539","243,094",.,12.15
1993,5,NJ,Final,"157,771","1,401,887",.,11.25
1993,5,NM,Final,"25,279","269,121",.,9.39
1993,5,NV,Final,"28,105","453,222",.,6.20
1993,5,NY,Final,"362,912","2,718,155",.,13.35
1993,5,OH,Final,"233,309","2,640,893",.,8.83
1993,5,OK,Final,"66,285","857,178",.,7.73
1993,5,OR,Final,"57,343","1,183,954",.,4.84
1993,5,PA,Final,"256,845","2,658,308",.,9.66
1993,5,RI,Final,"18,844","167,003",.,11.28
1993,5,SC,Final,"89,565","1,204,452",.,7.44
1993,5,SD,Final,"15,385","208,147",.,7.39
1993,5,TN,Final,"102,336","1,760,904",.,5.81
1993,5,TX,Final,"437,342","5,137,662",.,8.51
1993,5,UT,Final,"23,960","345,623",.,6.93
1993,5,VA,Final,"150,089","1,847,796",.,8.12
1993,5,VT,Final,"11,720","132,936",.,8.82
1993,5,WA,Final,"101,064","2,329,781",.,4.34
1993,5,WI,Final,"90,947","1,262,685",.,7.20
1993,5,WV,Final,"36,662","557,051",.,6.58
1993,5,WY,Final,"7,979","130,387",.,6.12
1993,4,AK,Final,"14,451","128,698",.,11.23
1993,4,AL,Final,"95,880","1,394,508",.,6.88
1993,4,AR,Final,"62,333","772,716",.,8.07
1993,4,AZ,Final,"87,629","936,148",.,9.36
1993,4,CA,Final,"548,414","4,918,246",.,11.15
1993,4,CO,Final,"60,466","856,158",.,7.06
1993,4,CT,Final,"98,195","848,067",.,11.58
1993,4,DC,Final,"6,038","101,323",.,5.96
1993,4,DE,Final,"19,871","235,959",.,8.42
1993,4,FL,Final,"419,149","5,106,817",.,8.21
1993,4,GA,Final,"150,168","2,006,195",.,7.49
1993,4,HI,Final,"24,141","198,518",.,12.16
1993,4,IA,Final,"57,706","751,567",.,7.68
1993,4,ID,Final,"21,071","434,699",.,4.85
1993,4,IL,Final,"247,837","2,554,660",.,9.70
1993,4,IN,Final,"119,967","1,748,483",.,6.86
1993,4,KS,Final,"50,537","663,233",.,7.62
1993,4,KY,Final,"74,550","1,300,207",.,5.73
1993,4,LA,Final,"93,794","1,254,047",.,7.48
1993,4,MA,Final,"141,657","1,319,744",.,10.73
1993,4,MD,Final,"112,579","1,537,809",.,7.32
1993,4,ME,Final,"37,040","328,262",.,11.28
1993,4,MI,Final,"157,339","1,963,456",.,8.01
1993,4,MN,Final,"79,970","1,173,319",.,6.82
1993,4,MO,Final,"102,528","1,561,463",.,6.57
1993,4,MS,Final,"60,471","859,338",.,7.04
1993,4,MT,Final,"16,217","296,652",.,5.47
1993,4,NC,Final,"208,381","2,564,445",.,8.13
1993,4,ND,Final,"16,345","263,567",.,6.20
1993,4,NE,Final,"30,631","538,541",.,5.69
1993,4,NH,Final,"34,402","291,061",.,11.82
1993,4,NJ,Final,"171,096","1,546,743",.,11.06
1993,4,NM,Final,"25,281","277,989",.,9.09
1993,4,NV,Final,"24,148","343,994",.,7.02
1993,4,NY,Final,"397,221","3,125,008",.,12.71
1993,4,OH,Final,"252,802","3,118,585",.,8.11
1993,4,OK,Final,"67,016","968,486",.,6.92
1993,4,OR,Final,"66,535","1,379,142",.,4.82
1993,4,PA,Final,"293,306","3,222,031",.,9.10
1993,4,RI,Final,"21,258","193,256",.,11.00
1993,4,SC,Final,"101,318","1,392,178",.,7.28
1993,4,SD,Final,"17,498","260,340",.,6.72
1993,4,TN,Final,"123,571","2,166,189",.,5.70
1993,4,TX,Final,"397,819","5,255,686",.,7.57
1993,4,UT,Final,"24,021","349,911",.,6.86
1993,4,VA,Final,"155,308","2,131,735",.,7.29
1993,4,VT,Final,"12,505","150,730",.,8.30
1993,4,WA,Final,"121,226","2,786,804",.,4.35
1993,4,WI,Final,"93,207","1,324,943",.,7.03
1993,4,WV,Final,"40,587","643,381",.,6.31
1993,4,WY,Final,"9,409","157,602",.,5.97
1993,3,AK,Final,"16,050","146,085",.,10.99
1993,3,AL,Final,"111,082","1,746,676",.,6.36
1993,3,AR,Final,"68,963","898,232",.,7.68
1993,3,AZ,Final,"100,245","1,103,675",.,9.08
1993,3,CA,Final,"594,206","5,346,601",.,11.11
1993,3,CO,Final,"68,900","1,001,288",.,6.88
1993,3,CT,Final,"114,597","1,021,013",.,11.22
1993,3,DC,Final,"8,345","139,798",.,5.97
1993,3,DE,Final,"23,529","293,402",.,8.02
1993,3,FL,Final,"416,937","5,331,603",.,7.82
1993,3,GA,Final,"174,531","2,446,923",.,7.13
1993,3,HI,Final,"24,920","204,707",.,12.17
1993,3,IA,Final,"70,125","962,396",.,7.29
1993,3,ID,Final,"31,344","632,208",.,4.96
1993,3,IL,Final,"274,249","3,016,263",.,9.09
1993,3,IN,Final,"145,713","2,316,503",.,6.29
1993,3,KS,Final,"54,792","744,997",.,7.35
1993,3,KY,Final,"93,624","1,737,267",.,5.39
1993,3,LA,Final,"103,735","1,405,374",.,7.38
1993,3,MA,Final,"157,407","1,533,022",.,10.27
1993,3,MD,Final,"145,951","2,077,859",.,7.02
1993,3,ME,Final,"42,610","377,713",.,11.28
1993,3,MI,Final,"184,696","2,292,059",.,8.06
1993,3,MN,Final,"91,256","1,331,221",.,6.86
1993,3,MO,Final,"117,996","1,933,774",.,6.10
1993,3,MS,Final,"64,493","959,248",.,6.72
1993,3,MT,Final,"18,166","324,365",.,5.60
1993,3,NC,Final,"283,629","3,599,383",.,7.88
1993,3,ND,Final,"18,682","317,977",.,5.88
1993,3,NE,Final,"34,625","638,189",.,5.43
1993,3,NH,Final,"40,686","349,113",.,11.65
1993,3,NJ,Final,"197,684","1,833,998",.,10.78
1993,3,NM,Final,"28,288","321,262",.,8.81
1993,3,NV,Final,"28,215","426,850",.,6.61
1993,3,NY,Final,"425,039","3,442,810",.,12.35
1993,3,OH,Final,"282,148","3,751,666",.,7.52
1993,3,OK,Final,"75,904","1,171,728",.,6.48
1993,3,OR,Final,"79,684","1,621,674",.,4.91
1993,3,PA,Final,"355,038","3,991,068",.,8.90
1993,3,RI,Final,"23,825","222,482",.,10.71
1993,3,SC,Final,"128,158","1,775,736",.,7.22
1993,3,SD,Final,"19,383","296,272",.,6.54
1993,3,TN,Final,"159,724","2,839,352",.,5.63
1993,3,TX,Final,"400,439","5,581,398",.,7.17
1993,3,UT,Final,"27,540","400,735",.,6.87
1993,3,VA,Final,"212,105","3,086,583",.,6.87
1993,3,VT,Final,"19,246","199,341",.,9.65
1993,3,WA,Final,"150,286","3,304,050",.,4.55
1993,3,WI,Final,"105,039","1,493,174",.,7.03
1993,3,WV,Final,"53,571","879,273",.,6.09
1993,3,WY,Final,"10,670","185,400",.,5.76
1993,2,AK,Final,"17,337","160,904",.,10.77
1993,2,AL,Final,"107,091","1,625,703",.,6.59
1993,2,AR,Final,"70,634","912,303",.,7.74
1993,2,AZ,Final,"106,048","1,198,910",.,8.85
1993,2,CA,Final,"622,025","5,699,836",.,10.91
1993,2,CO,Final,"68,860","991,815",.,6.94
1993,2,CT,Final,"109,077","1,021,601",.,10.68
1993,2,DC,Final,"7,953","135,051",.,5.89
1993,2,DE,Final,"22,845","283,242",.,8.07
1993,2,FL,Final,"405,536","5,166,257",.,7.85
1993,2,GA,Final,"167,998","2,366,414",.,7.10
1993,2,HI,Final,"22,846","187,618",.,12.18
1993,2,IA,Final,"67,279","895,938",.,7.51
1993,2,ID,Final,"31,538","636,456",.,4.96
1993,2,IL,Final,"270,042","3,108,421",.,8.69
1993,2,IN,Final,"137,033","2,169,365",.,6.32
1993,2,KS,Final,"55,994","764,727",.,7.32
1993,2,KY,Final,"91,513","1,660,773",.,5.51
1993,2,LA,Final,"103,157","1,386,922",.,7.44
1993,2,MA,Final,"163,316","1,540,217",.,10.60
1993,2,MD,Final,"140,560","1,984,558",.,7.08
1993,2,ME,Final,"43,424","377,316",.,11.51
1993,2,MI,Final,"178,116","2,198,808",.,8.10
1993,2,MN,Final,"87,972","1,268,430",.,6.94
1993,2,MO,Final,"123,545","1,939,994",.,6.37
1993,2,MS,Final,"62,500","938,539",.,6.66
1993,2,MT,Final,"19,699","333,752",.,5.90
1993,2,NC,Final,"256,345","3,232,637",.,7.93
1993,2,ND,Final,"19,629","339,776",.,5.78
1993,2,NE,Final,"35,438","638,578",.,5.55
1993,2,NH,Final,"40,366","338,798",.,11.91
1993,2,NJ,Final,"192,021","1,823,869",.,10.53
1993,2,NM,Final,"29,645","340,548",.,8.71
1993,2,NV,Final,"29,833","438,717",.,6.80
1993,2,NY,Final,"432,558","3,563,307",.,12.14
1993,2,OH,Final,"292,875","3,833,503",.,7.64
1993,2,OK,Final,"79,149","1,198,256",.,6.61
1993,2,OR,Final,"83,716","1,704,917",.,4.91
1993,2,PA,Final,"361,915","4,072,217",.,8.89
1993,2,RI,Final,"25,074","226,625",.,11.06
1993,2,SC,Final,"120,372","1,702,878",.,7.07
1993,2,SD,Final,"19,528","291,552",.,6.70
1993,2,TN,Final,"154,776","2,745,243",.,5.64
1993,2,TX,Final,"427,991","6,108,268",.,7.01
1993,2,UT,Final,"27,673","406,120",.,6.81
1993,2,VA,Final,"215,677","3,120,852",.,6.91
1993,2,VT,Final,"22,501","193,540",.,11.63
1993,2,WA,Final,"171,145","3,713,105",.,4.61
1993,2,WI,Final,"98,423","1,416,948",.,6.95
1993,2,WV,Final,"50,563","830,345",.,6.09
1993,2,WY,Final,"10,858","190,238",.,5.71
1993,1,AK,Final,"19,636","186,889",.,10.51
1993,1,AL,Final,"113,815","1,857,433",.,6.13
1993,1,AR,Final,"80,012","1,043,813",.,7.67
1993,1,AZ,Final,"125,998","1,469,522",.,8.57
1993,1,CA,Final,"739,500","6,663,452",.,11.10
1993,1,CO,Final,"80,931","1,120,414",.,7.22
1993,1,CT,Final,"121,674","1,086,840",.,11.20
1993,1,DC,Final,"8,644","144,612",.,5.98
1993,1,DE,Final,"23,357","288,431",.,8.10
1993,1,FL,Final,"427,346","5,447,730",.,7.84
1993,1,GA,Final,"178,510","2,657,416",.,6.72
1993,1,HI,Final,"26,164","216,033",.,12.11
1993,1,IA,Final,"78,654","1,104,776",.,7.12
1993,1,ID,Final,"39,887","795,629",.,5.01
1993,1,IL,Final,"313,163","3,549,613",.,8.82
1993,1,IN,Final,"162,975","2,608,116",.,6.25
1993,1,KS,Final,"62,970","885,392",.,7.11
1993,1,KY,Final,"100,790","1,864,038",.,5.41
1993,1,LA,Final,"116,500","1,546,850",.,7.53
1993,1,MA,Final,"171,232","1,647,863",.,10.39
1993,1,MD,Final,"144,829","2,062,473",.,7.02
1993,1,ME,Final,"47,862","412,948",.,11.59
1993,1,MI,Final,"210,412","2,590,725",.,8.12
1993,1,MN,Final,"108,151","1,636,677",.,6.61
1993,1,MO,Final,"142,655","2,354,388",.,6.06
1993,1,MS,Final,"66,958","1,023,450",.,6.54
1993,1,MT,Final,"26,278","444,816",.,5.91
1993,1,NC,Final,"288,204","3,675,980",.,7.84
1993,1,ND,Final,"23,845","434,564",.,5.49
1993,1,NE,Final,"38,123","712,757",.,5.35
1993,1,NH,Final,"43,858","370,795",.,11.83
1993,1,NJ,Final,"210,008","1,980,796",.,10.60
1993,1,NM,Final,"35,783","393,754",.,9.09
1993,1,NV,Final,"39,621","625,330",.,6.34
1993,1,NY,Final,"450,465","3,700,699",.,12.17
1993,1,OH,Final,"319,789","4,250,172",.,7.52
1993,1,OK,Final,"84,769","1,427,883",.,5.94
1993,1,OR,Final,"105,785","2,172,768",.,4.87
1993,1,PA,Final,"381,188","4,249,222",.,8.97
1993,1,RI,Final,"26,370","244,645",.,10.78
1993,1,SC,Final,"129,676","1,833,156",.,7.07
1993,1,SD,Final,"23,314","362,559",.,6.43
1993,1,TN,Final,"163,434","2,895,719",.,5.64
1993,1,TX,Final,"477,676","6,914,466",.,6.91
1993,1,UT,Final,"34,333","506,932",.,6.77
1993,1,VA,Final,"244,212","3,292,531",.,7.42
1993,1,VT,Final,"25,416","207,097",.,12.27
1993,1,WA,Final,"185,121","3,973,416",.,4.66
1993,1,WI,Final,"117,449","1,737,923",.,6.76
1993,1,WV,Final,"53,776","888,389",.,6.05
1993,1,WY,Final,"12,914","230,478",.,5.60
1992,12,AK,Final,"17,806","168,701",.,10.55
1992,12,AL,Final,"115,697","1,876,362",.,6.17
1992,12,AR,Final,"66,850","876,600",.,7.63
1992,12,AZ,Final,"124,012","1,434,510",.,8.64
1992,12,CA,Final,"652,533","5,840,554",.,11.17
1992,12,CO,Final,"75,027","1,047,848",.,7.16
1992,12,CT,Final,"113,383","1,058,628",.,10.71
1992,12,DC,Final,"7,923","135,797",.,5.83
1992,12,DE,Final,"20,649","251,309",.,8.22
1992,12,FL,Final,"441,593","5,675,759",.,7.78
1992,12,GA,Final,"184,553","2,658,101",.,6.94
1992,12,HI,Final,"25,941","213,121",.,12.17
1992,12,IA,Final,"75,767","1,082,572",.,7.00
1992,12,ID,Final,"34,306","734,191",.,4.67
1992,12,IL,Final,"294,195","3,198,341",.,9.20
1992,12,IN,Final,"146,578","2,256,112",.,6.50
1992,12,KS,Final,"59,236","811,973",.,7.30
1992,12,KY,Final,"95,680","1,790,203",.,5.34
1992,12,LA,Final,"119,486","1,554,971",.,7.68
1992,12,MA,Final,"171,854","1,486,956",.,11.56
1992,12,MD,Final,"137,493","1,949,563",.,7.05
1992,12,ME,Final,"41,534","356,185",.,11.66
1992,12,MI,Final,"198,310","2,441,659",.,8.12
1992,12,MN,Final,"102,822","1,518,723",.,6.77
1992,12,MO,Final,"138,982","2,120,472",.,6.55
1992,12,MS,Final,"69,876","953,156",.,7.33
1992,12,MT,Final,"23,422","409,197",.,5.72
1992,12,NC,Final,"270,073","3,459,163",.,7.81
1992,12,ND,Final,"19,818","344,637",.,5.75
1992,12,NE,Final,"38,873","695,190",.,5.59
1992,12,NH,Final,"37,550","322,443",.,11.65
1992,12,NJ,Final,"193,763","1,836,299",.,10.55
1992,12,NM,Final,"34,515","396,307",.,8.71
1992,12,NV,Final,"32,076","518,056",.,6.19
1992,12,NY,Final,"428,906","3,416,594",.,12.55
1992,12,OH,Final,"299,220","3,946,724",.,7.58
1992,12,OK,Final,"84,270","1,307,392",.,6.45
1992,12,OR,Final,"94,570","1,943,928",.,4.86
1992,12,PA,Final,"371,506","3,924,849",.,9.47
1992,12,RI,Final,"25,809","222,995",.,11.57
1992,12,SC,Final,"128,974","1,815,752",.,7.10
1992,12,SD,Final,"20,934","318,403",.,6.57
1992,12,TN,Final,"163,536","2,882,869",.,5.67
1992,12,TX,Final,"457,001","6,382,686",.,7.16
1992,12,UT,Final,"33,413","490,387",.,6.81
1992,12,VA,Final,"227,147","3,153,787",.,7.20
1992,12,VT,Final,"23,381","195,700",.,11.95
1992,12,WA,Final,"156,840","3,272,389",.,4.79
1992,12,WI,Final,"112,731","1,695,242",.,6.65
1992,12,WV,Final,"52,737","869,546",.,6.06
1992,12,WY,Final,"11,946","206,531",.,5.78
1992,11,AK,Final,"15,991","146,713",.,10.90
1992,11,AL,Final,"92,322","1,364,110",.,6.77
1992,11,AR,Final,"56,727","688,614",.,8.24
1992,11,AZ,Final,"94,228","997,290",.,9.45
1992,11,CA,Final,"561,031","5,189,838",.,10.81
1992,11,CO,Final,"58,886","813,418",.,7.24
1992,11,CT,Final,"97,457","867,853",.,11.23
1992,11,DC,Final,"5,759","102,013",.,5.65
1992,11,DE,Final,"17,333","201,131",.,8.62
1992,11,FL,Final,"422,201","5,314,494",.,7.94
1992,11,GA,Final,"150,449","2,044,550",.,7.36
1992,11,HI,Final,"24,476","202,952",.,12.06
1992,11,IA,Final,"75,714","971,828",.,7.79
1992,11,ID,Final,"27,909","565,209",.,4.94
1992,11,IL,Final,"252,696","2,550,616",.,9.91
1992,11,IN,Final,"124,195","1,783,148",.,6.96
1992,11,KS,Final,"48,931","644,058",.,7.60
1992,11,KY,Final,"72,187","1,280,602",.,5.64
1992,11,LA,Final,"105,936","1,378,577",.,7.68
1992,11,MA,Final,"135,347","1,252,882",.,10.80
1992,11,MD,Final,"106,626","1,466,244",.,7.27
1992,11,ME,Final,"35,266","305,235",.,11.55
1992,11,MI,Final,"166,987","2,081,493",.,8.02
1992,11,MN,Final,"87,758","1,258,265",.,6.97
1992,11,MO,Final,"112,316","1,601,161",.,7.01
1992,11,MS,Final,"56,633","786,013",.,7.21
1992,11,MT,Final,"17,683","321,019",.,5.51
1992,11,NC,Final,"197,042","2,455,520",.,8.02
1992,11,ND,Final,"17,043","279,030",.,6.11
1992,11,NE,Final,"32,117","543,296",.,5.91
1992,11,NH,Final,"31,155","272,844",.,11.42
1992,11,NJ,Final,"165,862","1,565,749",.,10.59
1992,11,NM,Final,"26,149","291,781",.,8.96
1992,11,NV,Final,"24,740","380,739",.,6.50
1992,11,NY,Final,"371,786","2,926,188",.,12.71
1992,11,OH,Final,"259,600","3,205,739",.,8.10
1992,11,OK,Final,"63,829","952,301",.,6.70
1992,11,OR,Final,"65,983","1,326,414",.,4.97
1992,11,PA,Final,"299,540","3,177,096",.,9.43
1992,11,RI,Final,"20,649","189,310",.,10.91
1992,11,SC,Final,"91,295","1,241,887",.,7.35
1992,11,SD,Final,"18,224","268,059",.,6.80
1992,11,TN,Final,"120,287","2,082,854",.,5.78
1992,11,TX,Final,"404,638","5,418,933",.,7.47
1992,11,UT,Final,"26,631","381,586",.,6.98
1992,11,VA,Final,"168,995","2,242,910",.,7.53
1992,11,VT,Final,"16,220","156,024",.,10.40
1992,11,WA,Final,"109,503","2,329,150",.,4.70
1992,11,WI,Final,"97,533","1,396,346",.,6.98
1992,11,WV,Final,"40,824","651,661",.,6.26
1992,11,WY,Final,"9,001","146,840",.,6.13
1992,10,AK,Final,"15,073","138,991",.,10.84
1992,10,AL,Final,"97,944","1,393,170",.,7.03
1992,10,AR,Final,"64,663","756,561",.,8.55
1992,10,AZ,Final,"138,037","1,356,439",.,10.18
1992,10,CA,Final,"621,707","5,755,484",.,10.80
1992,10,CO,Final,"55,345","758,321",.,7.30
1992,10,CT,Final,"84,680","735,464",.,11.51
1992,10,DC,Final,"8,139","110,955",.,7.34
1992,10,DE,Final,"16,482","185,792",.,8.87
1992,10,FL,Final,"500,117","6,492,185",.,7.70
1992,10,GA,Final,"160,331","2,121,301",.,7.56
1992,10,HI,Final,"24,310","200,995",.,12.09
1992,10,IA,Final,"64,940","797,799",.,8.14
1992,10,ID,Final,"21,557","423,551",.,5.09
1992,10,IL,Final,"250,569","2,277,191",.,11.00
1992,10,IN,Final,"117,019","1,595,235",.,7.34
1992,10,KS,Final,"52,078","660,720",.,7.88
1992,10,KY,Final,"67,082","1,170,145",.,5.73
1992,10,LA,Final,"127,282","1,631,307",.,7.80
1992,10,MA,Final,"126,776","1,138,379",.,11.14
1992,10,MD,Final,"114,263","1,362,079",.,8.39
1992,10,ME,Final,"31,752","282,014",.,11.26
1992,10,MI,Final,"160,049","1,999,355",.,8.01
1992,10,MN,Final,"80,694","1,156,440",.,6.98
1992,10,MO,Final,"103,337","1,426,523",.,7.24
1992,10,MS,Final,"71,043","977,413",.,7.27
1992,10,MT,Final,"14,058","262,012",.,5.37
1992,10,NC,Final,"199,891","2,343,052",.,8.53
1992,10,ND,Final,"14,483","223,321",.,6.49
1992,10,NE,Final,"28,723","453,456",.,6.33
1992,10,NH,Final,"29,004","250,316",.,11.59
1992,10,NJ,Final,"151,153","1,448,062",.,10.44
1992,10,NM,Final,"25,855","277,269",.,9.32
1992,10,NV,Final,"27,077","433,435",.,6.25
1992,10,NY,Final,"376,505","2,908,317",.,12.95
1992,10,OH,Final,"235,793","2,752,385",.,8.57
1992,10,OK,Final,"70,487","1,004,449",.,7.02
1992,10,OR,Final,"56,286","1,108,315",.,5.08
1992,10,PA,Final,"274,531","2,775,480",.,9.89
1992,10,RI,Final,"20,083","175,120",.,11.47
1992,10,SC,Final,"93,803","1,314,771",.,7.13
1992,10,SD,Final,"15,289","202,335",.,7.56
1992,10,TN,Final,"110,222","1,899,451",.,5.80
1992,10,TX,Final,"575,735","6,983,762",.,8.24
1992,10,UT,Final,"22,773","325,771",.,6.99
1992,10,VA,Final,"155,726","1,981,436",.,7.86
1992,10,VT,Final,"11,734","145,283",.,8.08
1992,10,WA,Final,"84,137","1,823,637",.,4.61
1992,10,WI,Final,"90,810","1,260,007",.,7.21
1992,10,WV,Final,"36,722","574,955",.,6.39
1992,10,WY,Final,"8,619","131,906",.,6.53
1992,9,AK,Final,"13,307","117,348",.,11.34
1992,9,AL,Final,"127,954","1,903,424",.,6.72
1992,9,AR,Final,"89,316","1,024,549",.,8.72
1992,9,AZ,Final,"168,661","1,645,004",.,10.25
1992,9,CA,Final,"716,311","6,387,148",.,11.21
1992,9,CO,Final,"56,414","768,459",.,7.34
1992,9,CT,Final,"90,856","795,832",.,11.42
1992,9,DC,Final,"10,196","128,246",.,7.95
1992,9,DE,Final,"22,000","232,123",.,9.48
1992,9,FL,Final,"566,655","7,457,179",.,7.60
1992,9,GA,Final,"223,434","2,782,653",.,8.03
1992,9,HI,Final,"24,774","203,900",.,12.15
1992,9,IA,Final,"63,458","724,930",.,8.75
1992,9,ID,Final,"19,927","384,316",.,5.19
1992,9,IL,Final,"300,328","2,615,160",.,11.48
1992,9,IN,Final,"125,152","1,770,172",.,7.07
1992,9,KS,Final,"68,967","839,885",.,8.21
1992,9,KY,Final,"81,373","1,374,088",.,5.92
1992,9,LA,Final,"167,667","2,221,979",.,7.55
1992,9,MA,Final,"127,763","1,154,139",.,11.07
1992,9,MD,Final,"131,450","1,485,546",.,8.85
1992,9,ME,Final,"30,644","274,774",.,11.15
1992,9,MI,Final,"169,721","2,032,289",.,8.35
1992,9,MN,Final,"81,077","1,106,955",.,7.32
1992,9,MO,Final,"132,155","1,710,434",.,7.73
1992,9,MS,Final,"87,663","1,257,252",.,6.97
1992,9,MT,Final,"11,605","212,727",.,5.46
1992,9,NC,Final,"234,365","2,770,822",.,8.46
1992,9,ND,Final,"13,852","192,447",.,7.20
1992,9,NE,Final,"38,645","527,504",.,7.33
1992,9,NH,Final,"29,283","252,500",.,11.60
1992,9,NJ,Final,"200,199","1,721,856",.,11.63
1992,9,NM,Final,"28,587","311,477",.,9.18
1992,9,NV,Final,"35,317","569,536",.,6.20
1992,9,NY,Final,"427,396","3,175,482",.,13.46
1992,9,OH,Final,"261,016","2,856,284",.,9.14
1992,9,OK,Final,"104,099","1,331,918",.,7.82
1992,9,OR,Final,"49,196","971,803",.,5.06
1992,9,PA,Final,"281,258","2,777,891",.,10.12
1992,9,RI,Final,"21,496","190,587",.,11.28
1992,9,SC,Final,"118,790","1,660,154",.,7.16
1992,9,SD,Final,"15,150","196,167",.,7.72
1992,9,TN,Final,"136,511","2,381,288",.,5.73
1992,9,TX,Final,"722,246","8,857,186",.,8.15
1992,9,UT,Final,"22,534","325,939",.,6.91
1992,9,VA,Final,"173,792","2,180,491",.,7.97
1992,9,VT,Final,"10,657","134,353",.,7.93
1992,9,WA,Final,"74,253","1,687,774",.,4.40
1992,9,WI,Final,"87,846","1,236,739",.,7.10
1992,9,WV,Final,"35,352","556,469",.,6.35
1992,9,WY,Final,"7,380","115,788",.,6.37
1992,8,AK,Final,"12,471","110,402",.,11.30
1992,8,AL,Final,"150,387","2,218,767",.,6.78
1992,8,AR,Final,"105,479","1,232,192",.,8.56
1992,8,AZ,Final,"189,427","1,870,613",.,10.13
1992,8,CA,Final,"779,432","6,727,091",.,11.59
1992,8,CO,Final,"58,438","778,449",.,7.51
1992,8,CT,Final,"90,785","805,409",.,11.27
1992,8,DC,Final,"13,402","156,537",.,8.56
1992,8,DE,Final,"24,812","263,358",.,9.42
1992,8,FL,Final,"609,446","8,035,398",.,7.58
1992,8,GA,Final,"291,626","3,409,898",.,8.55
1992,8,HI,Final,"23,089","211,367",.,10.92
1992,8,IA,Final,"74,015","837,403",.,8.84
1992,8,ID,Final,"19,605","388,988",.,5.04
1992,8,IL,Final,"312,832","2,771,093",.,11.29
1992,8,IN,Final,"144,188","2,090,906",.,6.90
1992,8,KS,Final,"81,310","1,001,905",.,8.12
1992,8,KY,Final,"97,695","1,663,613",.,5.87
1992,8,LA,Final,"185,374","2,438,781",.,7.60
1992,8,MA,Final,"126,416","1,154,600",.,10.95
1992,8,MD,Final,"164,596","1,790,676",.,9.19
1992,8,ME,Final,"31,574","284,326",.,11.10
1992,8,MI,Final,"172,755","2,093,432",.,8.25
1992,8,MN,Final,"86,312","1,143,261",.,7.55
1992,8,MO,Final,"166,755","2,026,579",.,8.23
1992,8,MS,Final,"103,166","1,487,222",.,6.94
1992,8,MT,Final,"12,400","227,851",.,5.44
1992,8,NC,Final,"285,521","3,437,703",.,8.31
1992,8,ND,Final,"13,365","180,661",.,7.40
1992,8,NE,Final,"42,596","590,474",.,7.21
1992,8,NH,Final,"28,911","248,686",.,11.63
1992,8,NJ,Final,"228,755","1,963,254",.,11.65
1992,8,NM,Final,"29,637","325,005",.,9.12
1992,8,NV,Final,"43,732","749,474",.,5.84
1992,8,NY,Final,"440,557","3,273,494",.,13.46
1992,8,OH,Final,"280,658","3,159,118",.,8.88
1992,8,OK,Final,"130,504","1,687,531",.,7.73
1992,8,OR,Final,"48,733","996,564",.,4.89
1992,8,PA,Final,"299,799","2,924,497",.,10.25
1992,8,RI,Final,"21,311","184,972",.,11.52
1992,8,SC,Final,"148,360","2,092,225",.,7.09
1992,8,SD,Final,"15,531","201,268",.,7.72
1992,8,TN,Final,"155,679","2,730,515",.,5.70
1992,8,TX,Final,"766,227","9,584,020",.,7.99
1992,8,UT,Final,"29,644","431,369",.,6.87
1992,8,VA,Final,"215,618","2,610,069",.,8.26
1992,8,VT,Final,"11,112","130,721",.,8.50
1992,8,WA,Final,"72,660","1,706,348",.,4.26
1992,8,WI,Final,"94,706","1,330,755",.,7.12
1992,8,WV,Final,"39,297","627,087",.,6.27
1992,8,WY,Final,"7,521","119,817",.,6.28
1992,7,AK,Final,"12,321","109,273",.,11.28
1992,7,AL,Final,"168,427","2,484,856",.,6.78
1992,7,AR,Final,"104,818","1,218,594",.,8.60
1992,7,AZ,Final,"175,267","1,732,335",.,10.12
1992,7,CA,Final,"667,978","5,825,371",.,11.47
1992,7,CO,Final,"57,580","754,258",.,7.63
1992,7,CT,Final,"91,971","819,542",.,11.22
1992,7,DC,Final,"10,328","131,484",.,7.85
1992,7,DE,Final,"22,868","242,234",.,9.44
1992,7,FL,Final,"594,899","7,840,554",.,7.59
1992,7,GA,Final,"303,800","3,553,518",.,8.55
1992,7,HI,Final,"21,482","204,686",.,10.50
1992,7,IA,Final,"76,287","862,533",.,8.84
1992,7,ID,Final,"19,660","381,757",.,5.15
1992,7,IL,Final,"327,870","2,848,145",.,11.51
1992,7,IN,Final,"145,077","2,074,201",.,6.99
1992,7,KS,Final,"81,001","960,080",.,8.44
1992,7,KY,Final,"111,615","1,884,170",.,5.92
1992,7,LA,Final,"201,948","2,698,072",.,7.48
1992,7,MA,Final,"128,774","1,155,771",.,11.14
1992,7,MD,Final,"164,502","1,783,843",.,9.22
1992,7,ME,Final,"30,074","271,596",.,11.07
1992,7,MI,Final,"170,593","2,065,475",.,8.26
1992,7,MN,Final,"87,298","1,152,054",.,7.58
1992,7,MO,Final,"189,289","2,223,909",.,8.51
1992,7,MS,Final,"98,902","1,448,982",.,6.83
1992,7,MT,Final,"12,223","223,355",.,5.47
1992,7,NC,Final,"289,024","3,412,769",.,8.47
